"REGION","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","MONTH","DAY","HABITAT_CD","STRAT","RUGOSITY_CD","WTD_RUG","MEAN_RUG","LAT_DEGREES","LON_DEGREES","MAPGRID_NR","SUB_REGION_NAME","SUB_REGION_NR","ZONE_NAME","ZONE_NR","MPA_NAME","MPA_NR","ADMIN","PROT","DEPTH_STRAT","MIN_DEPTH","MAX_DEPTH","METERS_COMPLETED","COVER_CAT_CD","COVER_CAT_NAME","HARDBOTTOM_P","SOFTBOTTOM_P","RUBBLE_P"
"Tortugas",2149,1,2022,9,8,"CONT_HR","T08",NA,NA,0.424666666666667,24.68241,-82.9855,620267,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",26.5175991514368,26.8223991416832,15,"RHO CRUS","Rhodophyta cru. spp",1,0,0
"Tortugas",2149,1,2022,9,8,"CONT_HR","T08",NA,NA,0.424666666666667,24.68241,-82.9855,620267,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",26.5175991514368,26.8223991416832,15,"SPO OTHE","Porifera spp",3,0,0
"Tortugas",2149,1,2022,9,8,"CONT_HR","T08",NA,NA,0.424666666666667,24.68241,-82.9855,620267,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",26.5175991514368,26.8223991416832,15,"TUR SEDI","Turf Algae with Sediment",17,0,14
"Tortugas",2560,1,2022,9,8,"CONT_HR","T08",NA,NA,0.696666666666667,24.68357,-82.98607,622371,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",25.6031991806976,27.7367991124224,15,"BAR SUB.","Bare Substrate",0,12,0
"Tortugas",2560,1,2022,9,8,"CONT_HR","T08",NA,NA,0.696666666666667,24.68357,-82.98607,622371,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",25.6031991806976,27.7367991124224,15,"CYA SPE.","Cyanophyta spp",6,0,0
"Tortugas",2560,1,2022,9,8,"CONT_HR","T08",NA,NA,0.696666666666667,24.68357,-82.98607,622371,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",25.6031991806976,27.7367991124224,15,"DIC SPE.","Dictyota spp",32,0,0
"Tortugas",2560,1,2022,9,8,"CONT_HR","T08",NA,NA,0.696666666666667,24.68357,-82.98607,622371,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",25.6031991806976,27.7367991124224,15,"GOR ENCR","Encrusting gorgonian",1,0,0
"Tortugas",2560,1,2022,9,8,"CONT_HR","T08",NA,NA,0.696666666666667,24.68357,-82.98607,622371,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",25.6031991806976,27.7367991124224,15,"LOB SPE.","Lobophora spp",22,0,0
"Tortugas",2560,1,2022,9,8,"CONT_HR","T08",NA,NA,0.696666666666667,24.68357,-82.98607,622371,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",25.6031991806976,27.7367991124224,15,"MAC FLES","MacroOtherFleshy",2,0,0
"Tortugas",2560,1,2022,9,8,"CONT_HR","T08",NA,NA,0.696666666666667,24.68357,-82.98607,622371,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",25.6031991806976,27.7367991124224,15,"MON CAVE","Montastraea cavernosa",2,0,0
"Tortugas",2560,1,2022,9,8,"CONT_HR","T08",NA,NA,0.696666666666667,24.68357,-82.98607,622371,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",25.6031991806976,27.7367991124224,15,"ORB FRAN","Orbicella franksi",5,0,0
"Tortugas",2560,1,2022,9,8,"CONT_HR","T08",NA,NA,0.696666666666667,24.68357,-82.98607,622371,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",25.6031991806976,27.7367991124224,15,"PEY SPE.","Peysonnellia",1,0,0
"Tortugas",2560,1,2022,9,8,"CONT_HR","T08",NA,NA,0.696666666666667,24.68357,-82.98607,622371,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",25.6031991806976,27.7367991124224,15,"RHO CRUS","Rhodophyta cru. spp",1,0,2
"Tortugas",2560,1,2022,9,8,"CONT_HR","T08",NA,NA,0.696666666666667,24.68357,-82.98607,622371,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",25.6031991806976,27.7367991124224,15,"SPO OTHE","Porifera spp",3,0,0
"Tortugas",2560,1,2022,9,8,"CONT_HR","T08",NA,NA,0.696666666666667,24.68357,-82.98607,622371,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",25.6031991806976,27.7367991124224,15,"TUR SEDI","Turf Algae with Sediment",5,0,6
"Tortugas",2153,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314666666666667,24.692,-82.97595,635016,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,30.1751990343936,15,"BAR SUB.","Bare Substrate",0,47,0
"Tortugas",2153,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314666666666667,24.692,-82.97595,635016,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,30.1751990343936,15,"CYA SPE.","Cyanophyta spp",1,13,0
"Tortugas",2153,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314666666666667,24.692,-82.97595,635016,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,30.1751990343936,15,"DIC SPE.","Dictyota spp",5,8,0
"Tortugas",2153,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314666666666667,24.692,-82.97595,635016,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,30.1751990343936,15,"GOR GORG","Gorgonians",1,0,0
"Tortugas",2153,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314666666666667,24.692,-82.97595,635016,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,30.1751990343936,15,"HAL SPE.","Halimeda spp",4,2,0
"Tortugas",2153,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314666666666667,24.692,-82.97595,635016,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,30.1751990343936,15,"MAC FLES","MacroOtherFleshy",0,1,0
"Tortugas",2153,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314666666666667,24.692,-82.97595,635016,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,30.1751990343936,15,"MON CAVE","Montastraea cavernosa",4,0,0
"Tortugas",2153,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314666666666667,24.692,-82.97595,635016,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,30.1751990343936,15,"POR ASTR","Porites astreoides",2,0,0
"Tortugas",2153,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314666666666667,24.692,-82.97595,635016,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,30.1751990343936,15,"RHO CRUS","Rhodophyta cru. spp",1,0,3
"Tortugas",2153,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314666666666667,24.692,-82.97595,635016,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,30.1751990343936,15,"SPO OTHE","Porifera spp",6,0,0
"Tortugas",2153,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314666666666667,24.692,-82.97595,635016,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,30.1751990343936,15,"TUR SEDI","Turf Algae with Sediment",1,0,1
"Tortugas",2143,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314285714285714,24.6944,-82.97562,638531,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,29.5655990539008,6,"BAR SUB.","Bare Substrate",22.5,0,0
"Tortugas",2143,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314285714285714,24.6944,-82.97562,638531,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,29.5655990539008,6,"CYA SPE.","Cyanophyta spp",2.5,0,0
"Tortugas",2143,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314285714285714,24.6944,-82.97562,638531,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,29.5655990539008,6,"DIC SPE.","Dictyota spp",10,5,0
"Tortugas",2143,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314285714285714,24.6944,-82.97562,638531,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,29.5655990539008,6,"RHO CRUS","Rhodophyta cru. spp",2.5,0,0
"Tortugas",2143,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314285714285714,24.6944,-82.97562,638531,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,29.5655990539008,6,"SPO OTHE","Porifera spp",5,2.5,0
"Tortugas",2143,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314285714285714,24.6944,-82.97562,638531,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,29.5655990539008,6,"TUR FREE","Turf Algae Free of Sediment",2.5,0,0
"Tortugas",2143,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314285714285714,24.6944,-82.97562,638531,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,29.5655990539008,6,"TUR SEDI","Turf Algae with Sediment",12.5,30,5
"Tortugas",2513,1,2022,9,8,"CONT_HR","T08",NA,NA,0.423333333333333,24.69145,-82.99488,634978,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",24.383999219712,24.383999219712,15,"BAR SUB.","Bare Substrate",0,14,0
"Tortugas",2513,1,2022,9,8,"CONT_HR","T08",NA,NA,0.423333333333333,24.69145,-82.99488,634978,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",24.383999219712,24.383999219712,15,"CYA SPE.","Cyanophyta spp",20,3,0
"Tortugas",2513,1,2022,9,8,"CONT_HR","T08",NA,NA,0.423333333333333,24.69145,-82.99488,634978,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",24.383999219712,24.383999219712,15,"DIC SPE.","Dictyota spp",16,0,3
"Tortugas",2513,1,2022,9,8,"CONT_HR","T08",NA,NA,0.423333333333333,24.69145,-82.99488,634978,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",24.383999219712,24.383999219712,15,"GOR ENCR","Encrusting gorgonian",3,0,0
"Tortugas",2513,1,2022,9,8,"CONT_HR","T08",NA,NA,0.423333333333333,24.69145,-82.99488,634978,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",24.383999219712,24.383999219712,15,"GOR GORG","Gorgonians",4,0,0
"Tortugas",2513,1,2022,9,8,"CONT_HR","T08",NA,NA,0.423333333333333,24.69145,-82.99488,634978,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",24.383999219712,24.383999219712,15,"LOB SPE.","Lobophora spp",10,0,0
"Tortugas",2513,1,2022,9,8,"CONT_HR","T08",NA,NA,0.423333333333333,24.69145,-82.99488,634978,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",24.383999219712,24.383999219712,15,"MAC FLES","MacroOtherFleshy",3,0,0
"Tortugas",2513,1,2022,9,8,"CONT_HR","T08",NA,NA,0.423333333333333,24.69145,-82.99488,634978,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",24.383999219712,24.383999219712,15,"OTH SPE.","Other species",1,0,0
"Tortugas",2513,1,2022,9,8,"CONT_HR","T08",NA,NA,0.423333333333333,24.69145,-82.99488,634978,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",24.383999219712,24.383999219712,15,"RHO CRUS","Rhodophyta cru. spp",2,0,1
"Tortugas",2513,1,2022,9,8,"CONT_HR","T08",NA,NA,0.423333333333333,24.69145,-82.99488,634978,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",24.383999219712,24.383999219712,15,"SPO OTHE","Porifera spp",5,0,0
"Tortugas",2513,1,2022,9,8,"CONT_HR","T08",NA,NA,0.423333333333333,24.69145,-82.99488,634978,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",24.383999219712,24.383999219712,15,"TUR SEDI","Turf Algae with Sediment",13,0,2
"Tortugas",2105,1,2022,9,8,"CONT_HR","T08",NA,NA,0.388,24.69413,-82.99096,638500,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",22.5551992782336,22.85999926848,15,"BAR SUB.","Bare Substrate",2,1,0
"Tortugas",2105,1,2022,9,8,"CONT_HR","T08",NA,NA,0.388,24.69413,-82.99096,638500,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",22.5551992782336,22.85999926848,15,"CYA SPE.","Cyanophyta spp",6,0,0
"Tortugas",2105,1,2022,9,8,"CONT_HR","T08",NA,NA,0.388,24.69413,-82.99096,638500,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",22.5551992782336,22.85999926848,15,"DIC SPE.","Dictyota spp",34,0,1
"Tortugas",2105,1,2022,9,8,"CONT_HR","T08",NA,NA,0.388,24.69413,-82.99096,638500,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",22.5551992782336,22.85999926848,15,"GOR ENCR","Encrusting gorgonian",2,0,0
"Tortugas",2105,1,2022,9,8,"CONT_HR","T08",NA,NA,0.388,24.69413,-82.99096,638500,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",22.5551992782336,22.85999926848,15,"LOB SPE.","Lobophora spp",15,0,0
"Tortugas",2105,1,2022,9,8,"CONT_HR","T08",NA,NA,0.388,24.69413,-82.99096,638500,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",22.5551992782336,22.85999926848,15,"MAC FLES","MacroOtherFleshy",23,0,0
"Tortugas",2105,1,2022,9,8,"CONT_HR","T08",NA,NA,0.388,24.69413,-82.99096,638500,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",22.5551992782336,22.85999926848,15,"ORB FRAN","Orbicella franksi",2,0,0
"Tortugas",2105,1,2022,9,8,"CONT_HR","T08",NA,NA,0.388,24.69413,-82.99096,638500,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",22.5551992782336,22.85999926848,15,"POR ASTR","Porites astreoides",1,0,0
"Tortugas",2105,1,2022,9,8,"CONT_HR","T08",NA,NA,0.388,24.69413,-82.99096,638500,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",22.5551992782336,22.85999926848,15,"RHO CRUS","Rhodophyta cru. spp",1,0,1
"Tortugas",2105,1,2022,9,8,"CONT_HR","T08",NA,NA,0.388,24.69413,-82.99096,638500,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",22.5551992782336,22.85999926848,15,"SID SIDE","Siderastrea siderea",1,0,0
"Tortugas",2105,1,2022,9,8,"CONT_HR","T08",NA,NA,0.388,24.69413,-82.99096,638500,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",22.5551992782336,22.85999926848,15,"SPO OTHE","Porifera spp",2,0,0
"Tortugas",2105,1,2022,9,8,"CONT_HR","T08",NA,NA,0.388,24.69413,-82.99096,638500,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",22.5551992782336,22.85999926848,15,"TUR SEDI","Turf Algae with Sediment",6,0,2
"Tortugas",2512,1,2022,9,8,"CONT_HR","T08",NA,NA,0.380666666666667,24.70446,-82.99789,654552,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",21.9455992977408,23.7743992392192,15,"BAR SUB.","Bare Substrate",0,13,0
"Tortugas",2512,1,2022,9,8,"CONT_HR","T08",NA,NA,0.380666666666667,24.70446,-82.99789,654552,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",21.9455992977408,23.7743992392192,15,"CYA SPE.","Cyanophyta spp",5,0,1
"Tortugas",2512,1,2022,9,8,"CONT_HR","T08",NA,NA,0.380666666666667,24.70446,-82.99789,654552,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",21.9455992977408,23.7743992392192,15,"DIC SPE.","Dictyota spp",27,2,3
"Tortugas",2512,1,2022,9,8,"CONT_HR","T08",NA,NA,0.380666666666667,24.70446,-82.99789,654552,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",21.9455992977408,23.7743992392192,15,"EUS FAST","Eusmilia fastigiata",1,0,0
"Tortugas",2512,1,2022,9,8,"CONT_HR","T08",NA,NA,0.380666666666667,24.70446,-82.99789,654552,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",21.9455992977408,23.7743992392192,15,"GOR ENCR","Encrusting gorgonian",5,0,0
"Tortugas",2512,1,2022,9,8,"CONT_HR","T08",NA,NA,0.380666666666667,24.70446,-82.99789,654552,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",21.9455992977408,23.7743992392192,15,"LOB SPE.","Lobophora spp",14,0,1
"Tortugas",2512,1,2022,9,8,"CONT_HR","T08",NA,NA,0.380666666666667,24.70446,-82.99789,654552,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",21.9455992977408,23.7743992392192,15,"MAC FLES","MacroOtherFleshy",1,0,0
"Tortugas",2512,1,2022,9,8,"CONT_HR","T08",NA,NA,0.380666666666667,24.70446,-82.99789,654552,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",21.9455992977408,23.7743992392192,15,"MEA MEAN","Meandrina meandrites",1,0,0
"Tortugas",2512,1,2022,9,8,"CONT_HR","T08",NA,NA,0.380666666666667,24.70446,-82.99789,654552,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",21.9455992977408,23.7743992392192,15,"MIL SPE.","Millepora spp",3,0,0
"Tortugas",2512,1,2022,9,8,"CONT_HR","T08",NA,NA,0.380666666666667,24.70446,-82.99789,654552,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",21.9455992977408,23.7743992392192,15,"ORB FRAN","Orbicella franksi",2,0,0
"Tortugas",2512,1,2022,9,8,"CONT_HR","T08",NA,NA,0.380666666666667,24.70446,-82.99789,654552,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",21.9455992977408,23.7743992392192,15,"PEY SPE.","Peysonnellia",1,0,0
"Tortugas",2512,1,2022,9,8,"CONT_HR","T08",NA,NA,0.380666666666667,24.70446,-82.99789,654552,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",21.9455992977408,23.7743992392192,15,"RHO CRUS","Rhodophyta cru. spp",5,0,3
"Tortugas",2512,1,2022,9,8,"CONT_HR","T08",NA,NA,0.380666666666667,24.70446,-82.99789,654552,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",21.9455992977408,23.7743992392192,15,"SID SIDE","Siderastrea siderea",1,0,0
"Tortugas",2512,1,2022,9,8,"CONT_HR","T08",NA,NA,0.380666666666667,24.70446,-82.99789,654552,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",21.9455992977408,23.7743992392192,15,"SPO OTHE","Porifera spp",3,0,1
"Tortugas",2512,1,2022,9,8,"CONT_HR","T08",NA,NA,0.380666666666667,24.70446,-82.99789,654552,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",21.9455992977408,23.7743992392192,15,"TUR SEDI","Turf Algae with Sediment",6,0,1
"Tortugas",2104,1,2022,9,8,"CONT_MR","T08",NA,NA,0.258666666666667,24.70386,-82.99473,653869,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",20.7263993367552,21.0311993270016,15,"BAR SUB.","Bare Substrate",2,28,12
"Tortugas",2104,1,2022,9,8,"CONT_MR","T08",NA,NA,0.258666666666667,24.70386,-82.99473,653869,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",20.7263993367552,21.0311993270016,15,"CYA SPE.","Cyanophyta spp",1,0,0
"Tortugas",2104,1,2022,9,8,"CONT_MR","T08",NA,NA,0.258666666666667,24.70386,-82.99473,653869,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",20.7263993367552,21.0311993270016,15,"DIC SPE.","Dictyota spp",6,3,0
"Tortugas",2104,1,2022,9,8,"CONT_MR","T08",NA,NA,0.258666666666667,24.70386,-82.99473,653869,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",20.7263993367552,21.0311993270016,15,"GOR GORG","Gorgonians",1,0,0
"Tortugas",2104,1,2022,9,8,"CONT_MR","T08",NA,NA,0.258666666666667,24.70386,-82.99473,653869,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",20.7263993367552,21.0311993270016,15,"HAL SPE.","Halimeda spp",1,0,0
"Tortugas",2104,1,2022,9,8,"CONT_MR","T08",NA,NA,0.258666666666667,24.70386,-82.99473,653869,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",20.7263993367552,21.0311993270016,15,"LOB SPE.","Lobophora spp",4,0,0
"Tortugas",2104,1,2022,9,8,"CONT_MR","T08",NA,NA,0.258666666666667,24.70386,-82.99473,653869,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",20.7263993367552,21.0311993270016,15,"MAC FLES","MacroOtherFleshy",6,2,4
"Tortugas",2104,1,2022,9,8,"CONT_MR","T08",NA,NA,0.258666666666667,24.70386,-82.99473,653869,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",20.7263993367552,21.0311993270016,15,"RHO CRUS","Rhodophyta cru. spp",1,0,6
"Tortugas",2104,1,2022,9,8,"CONT_MR","T08",NA,NA,0.258666666666667,24.70386,-82.99473,653869,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",20.7263993367552,21.0311993270016,15,"SPO OTHE","Porifera spp",4,0,1
"Tortugas",2104,1,2022,9,8,"CONT_MR","T08",NA,NA,0.258666666666667,24.70386,-82.99473,653869,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",20.7263993367552,21.0311993270016,15,"TUR SEDI","Turf Algae with Sediment",6,2,10
"Tortugas",2098,1,2022,9,8,"CONT_HR","T05",NA,NA,0.508666666666667,24.71297,-82.9954,667444,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",18.287999414784,18.5927994050304,15,"AGA AGAR","Agaricia agaricites",1,0,0
"Tortugas",2098,1,2022,9,8,"CONT_HR","T05",NA,NA,0.508666666666667,24.71297,-82.9954,667444,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",18.287999414784,18.5927994050304,15,"CLI SPE.","Cliona spp",1,0,0
"Tortugas",2098,1,2022,9,8,"CONT_HR","T05",NA,NA,0.508666666666667,24.71297,-82.9954,667444,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",18.287999414784,18.5927994050304,15,"DIC SPE.","Dictyota spp",30,0,0
"Tortugas",2098,1,2022,9,8,"CONT_HR","T05",NA,NA,0.508666666666667,24.71297,-82.9954,667444,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",18.287999414784,18.5927994050304,15,"GOR ENCR","Encrusting gorgonian",6,0,0
"Tortugas",2098,1,2022,9,8,"CONT_HR","T05",NA,NA,0.508666666666667,24.71297,-82.9954,667444,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",18.287999414784,18.5927994050304,15,"GOR GORG","Gorgonians",3,0,0
"Tortugas",2098,1,2022,9,8,"CONT_HR","T05",NA,NA,0.508666666666667,24.71297,-82.9954,667444,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",18.287999414784,18.5927994050304,15,"LOB SPE.","Lobophora spp",20,0,0
"Tortugas",2098,1,2022,9,8,"CONT_HR","T05",NA,NA,0.508666666666667,24.71297,-82.9954,667444,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",18.287999414784,18.5927994050304,15,"MIL SPE.","Millepora spp",2,0,0
"Tortugas",2098,1,2022,9,8,"CONT_HR","T05",NA,NA,0.508666666666667,24.71297,-82.9954,667444,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",18.287999414784,18.5927994050304,15,"ORB FAVE","Orbicella faveolata",2,0,0
"Tortugas",2098,1,2022,9,8,"CONT_HR","T05",NA,NA,0.508666666666667,24.71297,-82.9954,667444,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",18.287999414784,18.5927994050304,15,"ORB FRAN","Orbicella franksi",2,0,0
"Tortugas",2098,1,2022,9,8,"CONT_HR","T05",NA,NA,0.508666666666667,24.71297,-82.9954,667444,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",18.287999414784,18.5927994050304,15,"OTH SPE.","Other species",1,0,0
"Tortugas",2098,1,2022,9,8,"CONT_HR","T05",NA,NA,0.508666666666667,24.71297,-82.9954,667444,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",18.287999414784,18.5927994050304,15,"PAL SPE.","Palythoa spp",1,0,0
"Tortugas",2098,1,2022,9,8,"CONT_HR","T05",NA,NA,0.508666666666667,24.71297,-82.9954,667444,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",18.287999414784,18.5927994050304,15,"PEY SPE.","Peysonnellia",2,0,0
"Tortugas",2098,1,2022,9,8,"CONT_HR","T05",NA,NA,0.508666666666667,24.71297,-82.9954,667444,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",18.287999414784,18.5927994050304,15,"POR ASTR","Porites astreoides",1,0,0
