"REGION","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","MONTH","DAY","HABITAT_CD","STRAT","RUGOSITY_CD","WTD_RUG","MEAN_RUG","LAT_DEGREES","LON_DEGREES","MAPGRID_NR","SUB_REGION_NAME","SUB_REGION_NR","ZONE_NAME","ZONE_NR","MPA_NAME","MPA_NR","ADMIN","PROT","DEPTH_STRAT","MIN_DEPTH","MAX_DEPTH","METERS_COMPLETED","SPECIES_CD","SPECIES_NAME","N","JUV","MAX_DIAMETER","PERP_DIAMETER","HEIGHT","OLD_MORT","RECENT_MORT","BLEACH_CONDITION","DISEASE"
"SEFCRI",3013,1,2022,8,10,"DPRC","DPRC0",0,NA,0.116666666666667,26.8299,-80.01169,525109,"North Palm Beach",16,NA,NA,NA,0,NA,0,NA,25.2983991904512,26.5175991514368,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3016,1,2022,8,12,"DPRC","DPRC0",0,NA,0.05,26.74187,-80.00824,653037,"North Palm Beach",16,NA,NA,NA,0,NA,0,NA,29.5655990539008,29.5655990539008,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3019,1,2022,8,9,"DPRC","DPRC0",0,NA,0.0373333333333333,26.90071,-79.99738,422144,"North Palm Beach",16,NA,NA,NA,0,NA,0,NA,29.5655990539008,29.8703990441472,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3023,1,2022,8,9,"DPRC","DPRC0",0,NA,0.0833333333333333,26.83404,-80.01663,519195,"North Palm Beach",16,NA,NA,NA,0,NA,0,NA,21.6407993074944,21.6407993074944,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3025,1,2022,9,16,"DPRC","DPRC0",0,NA,0.05,26.86096,-80.02034,479827,"North Palm Beach",16,NA,NA,NA,0,NA,0,NA,25.907999170944,25.907999170944,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3026,1,2022,8,11,"DPRC","DPRC0",0,NA,0.1,26.87212,-80.01947,464084,"North Palm Beach",16,NA,NA,NA,0,NA,0,NA,23.4695992489728,23.4695992489728,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3028,1,2022,8,10,"DPRC","DPRC1",1,NA,0.139333333333333,26.83561,-80.00484,516594,"North Palm Beach",16,NA,NA,NA,0,NA,0,NA,26.5175991514368,27.1271991319296,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3039,1,2022,7,21,"LIRI","INNR0",0,NA,0.0366666666666667,25.94568,-80.10238,1810702,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,8.22959973665281,8.22959973665281,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3047,1,2022,7,21,"LIRI","INNR0",0,NA,0.0253333333333333,25.94491,-80.10333,1812012,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,8.22959973665281,8.53439972689921,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3050,1,2022,7,20,"LIRI","INNR0",0,NA,0.14,26.10573,-80.09266,1577839,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,12.4967996001024,12.4967996001024,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3053,1,2022,6,24,"LIRI","INNR1",1,NA,0.217333333333333,26.11593,-80.09192,1563408,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,9.75359968788481,9.75359968788481,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3057,1,2022,8,12,"LIRI","INNR1",1,NA,0.155333333333333,25.86087,-80.0996,1934037,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,9.44879969763841,10.0583996781312,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3058,1,2022,7,13,"LIRI","INNR1",1,NA,0.113333333333333,26.004,-80.10053,1726081,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,9.44879969763841,9.75359968788481,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3060,1,2022,6,29,"LIRI","INNR1",1,NA,0.16,26.17592,-80.08735,1476169,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,6.09599980492801,6.09599980492801,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3063,1,2022,6,9,"LIRI","INNR1",1,NA,0.254,26.02731,-80.09976,1691970,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,6.40079979517441,6.70559978542081,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3064,1,2022,6,21,"LIRI","INNR1",1,NA,0.722,26.12073,-80.0934,1556189,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,6.70559978542081,7.92479974640641,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3065,1,2022,9,14,"LIRI","INNR1",1,NA,0.12,25.86444,-80.09903,1928790,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,14.0207995513344,14.6303995318272,10,"EUS FAST","Eusmilia fastigiata",1,0,10,7,7,0,0,"N","A"
"SEFCRI",3066,1,2022,6,14,"LIRI","INNR1",1,NA,0.243333333333333,25.88817,-80.10082,1894018,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,10.0583996781312,10.3631996683776,10,"EUS FAST","Eusmilia fastigiata",1,0,11,10,7,0,0,"N","A"
"SEFCRI",3071,1,2022,8,23,"LIRI","INNR1",1,NA,0.213333333333333,25.98997,-80.10258,1746413,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,10.0583996781312,10.0583996781312,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3074,1,2022,6,28,"LIRI","INNR1",1,NA,0.253333333333333,25.89657,-80.10129,1882209,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,11.5823996293632,11.5823996293632,10,"EUS FAST","Eusmilia fastigiata",1,0,5,5,3,0,0,"N","A"
"SEFCRI",3075,1,2022,8,16,"LIRI","INNR1",1,NA,0.0993333333333333,25.85495,-80.10561,1942553,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,5.48639982443521,5.79119981468161,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3076,1,2022,8,16,"LIRI","INNR1",1,NA,0.12,25.88884,-80.10183,1893360,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,9.75359968788481,9.75359968788481,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3078,1,2022,7,13,"LIRI","INNR1",1,NA,0.146666666666667,26.00755,-80.10138,1720831,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,8.83919971714561,9.44879969763841,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3085,1,2022,6,29,"LIRM","MIDR0",0,NA,0.26,26.2212,-80.07683,1409933,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,13.715999561088,13.715999561088,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3088,1,2022,6,10,"LIRM","MIDR1",1,NA,0.126666666666667,26.218,-80.07718,1414524,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,13.1063995805952,13.1063995805952,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3094,1,2022,6,23,"LIRM","MIDR0",0,NA,0.170666666666667,26.00884,-80.09607,1718874,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,14.9351995220736,14.9351995220736,10,"EUS FAST","Eusmilia fastigiata",1,0,14,12,8,0,0,"N","A"
"SEFCRI",3097,1,2022,6,24,"LIRM","MIDR1",1,NA,0.278,26.09184,-80.08926,1598182,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,15.23999951232,15.23999951232,2,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3101,1,2022,6,21,"LIRM","MIDR0",0,NA,0.212,26.12539,-80.0867,1549643,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,14.0207995513344,14.6303995318272,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3102,1,2022,6,13,"LIRM","MIDR0",0,NA,0.09,26.28607,-80.06953,1316138,"Deerfield",14,NA,NA,NA,0,NA,0,NA,11.5823996293632,11.5823996293632,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3105,1,2022,7,11,"LIRM","MIDR0",0,NA,0.0133333333333333,26.37178,-80.06249,1191511,"Deerfield",14,NA,NA,NA,0,NA,0,NA,8.53439972689921,8.53439972689921,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3108,1,2022,6,9,"LIRM","MIDR1",1,NA,0.427333333333333,26.05062,-80.09249,1657872,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,18.8975993952768,19.5071993757696,10,"EUS FAST","Eusmilia fastigiata",1,0,12,10,8,0,0,"N","A"
"SEFCRI",3109,1,2022,7,20,"LIRM","MIDR1",1,NA,0.413333333333333,26.16819,-80.08022,1487335,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,20.1167993562624,20.1167993562624,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3110,1,2022,6,24,"LIRM","MIDR1",1,NA,0.191333333333333,26.10809,-80.08654,1574571,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,17.9831994245376,17.9831994245376,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3111,1,2022,6,9,"LIRM","MIDR1",1,NA,0.364666666666667,26.03776,-80.09416,1676893,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,14.6303995318272,14.9351995220736,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3114,1,2022,8,23,"LIRM","MIDR1",1,NA,0.406666666666667,26.07019,-80.09157,1629666,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,17.6783994342912,17.6783994342912,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3118,1,2022,8,12,"LIRM","MIDR1",1,NA,0.183333333333333,25.86034,-80.09256,1934707,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,17.6783994342912,18.8975993952768,10,"EUS FAST","Eusmilia fastigiata",1,0,8,7,5,0,0,"N","A"
"SEFCRI",3118,1,2022,8,12,"LIRM","MIDR1",1,NA,0.183333333333333,25.86034,-80.09256,1934707,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,17.6783994342912,18.8975993952768,10,"EUS FAST","Eusmilia fastigiata",1,0,8,6,6,0,0,"N","A"
"SEFCRI",3119,1,2022,9,14,"LIRM","MIDR1",1,NA,0.0966666666666667,25.99075,-80.09576,1745115,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,14.9351995220736,15.5447995025664,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3123,1,2022,10,12,"LIRM","MIDR1",1,NA,0.366666666666667,26.28094,-80.06922,1323355,"Deerfield",14,NA,NA,NA,0,NA,0,NA,20.4215993465088,20.4215993465088,10,"EUS FAST","Eusmilia fastigiata",1,0,8,4,4,0,0,"N","A"
"SEFCRI",3127,1,2022,6,23,"CPSH","NEAR0",0,NA,0.23,26.01937,-80.10492,1703768,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,7.31519976591361,7.31519976591361,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3129,1,2022,6,21,"RGSH","NEAR0",0,NA,0,25.77093,-80.11089,2064560,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,8.53439972689921,9.14399970739201,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3130,1,2022,6,16,"CPSH","NEAR0",0,NA,0.151333333333333,25.98282,-80.11306,1756888,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,6.40079979517441,6.70559978542081,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3131,1,2022,8,8,"RGSH","NEAR0",0,NA,0.132666666666667,25.78726,-80.10712,2040951,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,8.22959973665281,8.53439972689921,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3134,1,2022,8,8,"RGSH","NEAR0",0,NA,0.181333333333333,25.79527,-80.09959,2029158,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,10.0583996781312,10.3631996683776,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3136,1,2022,6,23,"CPSH","NEAR0",0,NA,0.188,26.06536,-80.10109,1636863,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,7.01039977566721,7.01039977566721,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3137,1,2022,6,13,"CPSH","NEAR0",0,NA,0.05,26.23938,-80.08021,1383686,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,7.01039977566721,7.01039977566721,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3138,1,2022,8,16,"RGSH","NEAR0",0,NA,0.195333333333333,25.81166,-80.10945,2005522,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,7.01039977566721,7.61999975616001,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3139,1,2022,8,23,"CPSH","NEAR0",0,NA,0.2,26.0636,-80.10253,1639484,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,7.01039977566721,7.01039977566721,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3140,1,2022,8,8,"RGSH","NEAR0",0,NA,0.115333333333333,25.78676,-80.10266,2041616,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,8.22959973665281,8.53439972689921,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3141,1,2022,6,24,"CPSH","NEAR0",0,NA,0.0993333333333333,26.10659,-80.09609,1576520,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,5.18159983418881,5.18159983418881,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3143,1,2022,8,16,"CPSH","NEAR0",0,NA,0,25.91446,-80.11536,1855940,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,6.70559978542081,6.70559978542081,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3144,1,2022,10,12,"CPSH","NEAR0",0,NA,0.03,26.22167,-80.0862,1409258,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,4.571999853696,4.571999853696,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3145,1,2022,6,17,"CPSH","NEAR0",0,NA,0.106666666666667,26.03351,-80.10951,1683422,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,7.61999975616001,7.61999975616001,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3146,1,2022,6,10,"RGSH","NEAR0",0,NA,0,26.20287,-80.08798,1436807,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,5.48639982443521,5.48639982443521,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3147,1,2022,6,10,"CPSH","NEAR0",0,NA,0.0133333333333333,26.19947,-80.08411,1442063,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,9.75359968788481,9.75359968788481,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3148,1,2022,8,16,"RGSH","NEAR0",0,NA,0.0553333333333333,25.80032,-80.10799,2021925,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,6.70559978542081,6.70559978542081,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3149,1,2022,8,16,"RGSH","NEAR0",0,NA,0.06,25.89924,-80.10575,1878264,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,7.92479974640641,7.92479974640641,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3150,1,2022,6,28,"CPSH","NEAR0",0,NA,0.153333333333333,25.91334,-80.10215,1857935,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,10.0583996781312,10.0583996781312,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3154,1,2022,6,27,"RGSH","NEAR0",0,NA,0.0133333333333333,26.31071,-80.07428,1280049,"Deerfield",14,NA,NA,NA,0,NA,0,NA,2.4383999219712,2.4383999219712,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3157,1,2022,8,11,"RGSH","NEAR0",0,NA,0.0666666666666667,26.69387,-80.031,723185,"South Palm Beach",15,NA,NA,NA,0,NA,0,NA,4.571999853696,4.571999853696,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3159,1,2022,8,9,"CPSH","NEAR0",0,NA,0.0633333333333333,26.72893,-80.03132,672015,"North Palm Beach",16,NA,NA,NA,0,NA,0,NA,6.70559978542081,6.70559978542081,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3175,1,2022,6,28,"RGSH","NEAR1",1,NA,0.333333333333333,25.93717,-80.11099,1823149,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,5.48639982443521,5.48639982443521,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3188,1,2022,8,12,"LIRO","OFFR1",1,NA,0.320666666666667,25.83463,-80.089,1972107,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,17.0687994537984,17.6783994342912,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3189,1,2022,6,17,"SPGR","OFFR1",1,NA,0.3,26.02401,-80.08717,1696587,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,15.23999951232,15.23999951232,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3190,1,2022,7,21,"CPDP","OFFR0",0,NA,0.06,26.03054,-80.08906,1687399,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,16.4591994733056,16.763999463552,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3191,1,2022,8,12,"LIRO","OFFR1",1,NA,0.148666666666667,25.86371,-80.08844,1929467,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,15.23999951232,16.4591994733056,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3192,1,2022,8,8,"CPDP","OFFR1",1,NA,0.112,25.8154,-80.09023,1999656,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,14.3255995415808,14.9351995220736,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3193,1,2022,7,21,"LIRO","OFFR1",1,NA,0.385333333333333,25.97243,-80.08979,1772023,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,15.5447995025664,16.4591994733056,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3197,1,2022,7,13,"LIRO","OFFR1",1,NA,0.733333333333333,25.99696,-80.08924,1735944,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,19.5071993757696,20.4215993465088,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3200,1,2022,10,12,"CPDP","OFFR0",0,NA,0.326666666666667,26.25029,-80.06647,1367969,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,19.811999366016,19.811999366016,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3201,1,2022,6,17,"SPGR","OFFR1",1,NA,0.23,26.01376,-80.09046,1711669,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,17.6783994342912,17.6783994342912,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3203,1,2022,6,13,"SPGR","OFFR1",1,NA,0.526666666666667,26.35002,-80.05492,1223015,"Deerfield",14,NA,NA,NA,0,NA,0,NA,22.2503992879872,22.2503992879872,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3211,1,2022,9,15,"RGDP","OFFR0",0,NA,0.0533333333333333,26.62956,-80.01971,816360,"South Palm Beach",15,NA,NA,NA,0,NA,0,NA,27.1271991319296,27.1271991319296,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3214,1,2022,9,16,"RGDP","OFFR0",0,NA,0,26.55078,-80.02741,931146,"South Palm Beach",15,NA,NA,NA,0,NA,0,NA,24.383999219712,24.9935992002048,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3215,1,2022,8,10,"LIRO","OFFR0",0,NA,0.163333333333333,26.717,-80.01835,689097,"South Palm Beach",15,NA,NA,NA,0,NA,0,NA,16.763999463552,16.763999463552,10,"EUS FAST","Eusmilia fastigiata",1,0,8,8,3,0,0,"N","A"
"SEFCRI",3219,1,2022,7,13,"LIRO","OFFR1",1,NA,0.233333333333333,26.00233,-80.08855,1728073,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,17.3735994440448,17.6783994342912,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3220,1,2022,6,29,"SPGR","OFFR1",1,NA,0.426666666666667,26.22934,-80.06863,1398141,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,17.0687994537984,19.5071993757696,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3223,1,2022,6,10,"LIRO","OFFR1",1,NA,0.303333333333333,26.19163,-80.07142,1453240,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,19.811999366016,19.811999366016,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3224,1,2022,6,17,"LIRO","OFFR1",1,NA,0.346666666666667,26.02718,-80.08709,1691995,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,16.4591994733056,16.4591994733056,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3225,1,2022,6,8,"SPGR","OFFR1",1,NA,0.385333333333333,26.16651,-80.07631,1489311,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,16.1543994830592,17.0687994537984,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3229,1,2022,6,14,"SPGR","OFFR1",1,NA,0.310666666666667,25.87421,-80.08852,1914379,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,18.287999414784,18.8975993952768,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3234,1,2022,6,8,"SPGR","OFFR1",1,NA,0.356666666666667,26.15316,-80.07726,1508989,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,19.5071993757696,19.5071993757696,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3237,1,2022,6,27,"APRD","PTDP1",1,NA,0.253333333333333,26.33167,-80.05731,1249250,"Deerfield",14,NA,NA,NA,0,NA,0,NA,21.9455992977408,21.9455992977408,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3239,1,2022,10,12,"SPGR","OFFR1",1,NA,0.32,26.27132,-80.06297,1337144,"Deerfield",14,NA,NA,NA,0,NA,0,NA,19.5071993757696,19.5071993757696,10,"EUS FAST","Eusmilia fastigiata",1,0,9,7,6,0,0,"N","A"
"SEFCRI",3243,1,2022,8,12,"LIRO","OFFR1",1,NA,0.326666666666667,26.61301,-80.02262,840627,"South Palm Beach",15,NA,NA,NA,0,NA,0,NA,20.7263993367552,20.7263993367552,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3249,1,2022,7,11,"SPGR","OFFR1",1,NA,0.38,26.44772,-80.04525,1080680,"South Palm Beach",15,NA,NA,NA,0,NA,0,NA,22.85999926848,22.85999926848,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3252,1,2022,9,16,"RGDP","OFFR0",0,NA,0.0366666666666667,26.5509,-80.02739,930490,"South Palm Beach",15,NA,NA,NA,0,NA,0,NA,24.6887992099584,24.6887992099584,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3257,1,2022,6,28,"SPGR","OFFR1",1,NA,0.806666666666667,25.93977,-80.08766,1819260,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,26.8223991416832,26.8223991416832,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3258,1,2022,6,23,"SPGR","OFFR1",1,NA,0.601333333333333,26.05856,-80.08502,1646735,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,23.7743992392192,23.7743992392192,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3259,1,2022,7,20,"SPGR","OFFR1",1,NA,0.466666666666667,26.2847,-80.06101,1317467,"Deerfield",14,NA,NA,NA,0,NA,0,NA,24.6887992099584,24.6887992099584,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3260,1,2022,6,27,"APRD","PTDP1",1,NA,0.313333333333333,26.29732,-80.05926,1299103,"Deerfield",14,NA,NA,NA,0,NA,0,NA,24.6887992099584,25.2983991904512,10,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA
